000265003;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;BB A VISTA - ATTESA ;
000265003;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;BB A VISTA - ATTESA ;
000265003;00;20;002;0000004,80;010;0000096,00;002,40;0000120,05;BB A VISTA - ATTESA ;
000265003;00;20;002;0000004,56;025;0000228,00;002,40;0000281,09;BB A VISTA - ATTESA ;
000265003;00;20;002;0000004,02;050;0000402,00;002,40;0000493,37;BB A VISTA - ATTESA ;
000265003;00;32;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000265003;00;32;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000265003;00;32;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000270503;00;20;001;0000004,90;010;0000049,00;002,40;0000062,71;BB A VISTA - ATTESA ;
000270503;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;BB A VISTA - ATTESA ;
000270503;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;BB A VISTA - ATTESA ;
000270503;00;32;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000270503;00;32;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000270503;00;32;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000270803;00;20;001;0000004,70;010;0000047,00;002,40;0000060,27;BB A VISTA - ATTESA ;
000270803;00;20;001;0000004,32;025;0000108,00;002,40;0000134,69;BB A VISTA - ATTESA ;
000270803;00;20;001;0000003,92;050;0000196,00;002,40;0000242,05;BB A VISTA - ATTESA ;
000272703;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;BB A VISTA - ATTESA ;
000272703;00;20;001;0000004,48;025;0000112,00;002,40;0000139,57;BB A VISTA - ATTESA ;
000272703;00;20;001;0000004,06;050;0000203,00;002,40;0000250,59;BB A VISTA - ATTESA ;
000273703;00;20;001;0000004,50;010;0000045,00;002,40;0000057,83;BB A VISTA - ATTESA ;
000273703;00;20;001;0000004,20;025;0000105,00;002,40;0000131,03;BB A VISTA - ATTESA ;
000273703;00;20;001;0000003,80;050;0000190,00;002,40;0000234,73;BB A VISTA - ATTESA ;
000275703;00;20;001;0000004,80;010;0000048,00;002,40;0000061,49;BB A VISTA - ATTESA ;
000275703;00;20;001;0000004,48;025;0000112,00;002,40;0000139,57;BB A VISTA - ATTESA ;
000275703;00;20;001;0000004,06;050;0000203,00;002,40;0000250,59;BB A VISTA - ATTESA ;
000553403;01;20;001;0000004,80;010;0000048,00;002,40;0000061,49;BB A VISTA - ATTESA ;
000553403;01;20;001;0000004,48;025;0000112,00;002,40;0000139,57;BB A VISTA - ATTESA ;
000553403;01;20;001;0000004,06;050;0000203,00;002,40;0000250,59;BB A VISTA - ATTESA ;
000278603;00;20;001;0000004,90;010;0000049,00;002,40;0000062,71;CONTRASSEGNO        ;
000278603;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;CONTRASSEGNO        ;
000278603;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;CONTRASSEGNO        ;
000287803;00;20;001;0000005,10;010;0000051,00;002,40;0000065,15;CONTRASSEGNO        ;
000287803;00;20;001;0000004,76;025;0000119,00;002,40;0000148,11;CONTRASSEGNO        ;
000287803;00;20;001;0000004,28;050;0000214,00;002,40;0000264,01;CONTRASSEGNO        ;
000287803;00;32;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000287803;00;32;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000287803;00;32;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000289503;00;20;001;0000004,90;010;0000049,00;002,40;0000062,71;CONTRASSEGNO        ;
000289503;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;CONTRASSEGNO        ;
000289503;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;CONTRASSEGNO        ;
000294103;00;20;001;0000004,90;010;0000049,00;002,40;0000062,71;CONTRASSEGNO        ;
000294103;00;20;001;0000004,56;025;0000114,00;002,40;0000142,01;CONTRASSEGNO        ;
000294103;00;20;001;0000004,12;050;0000206,00;002,40;0000254,25;CONTRASSEGNO        ;
000294103;00;32;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000294103;00;32;001;0000000,00;025;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000294103;00;32;001;0000000,00;050;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
000294103;00;33;001;0000000,00;010;0000000,00;000,00;0000000,00;CONTRASSEGNO        ;
